"Id","Name","Opportunity__c","Type",Amount,"StageName","Probability","ForecastCategoryName","Most_Likely__c","CampaignId","License_Type__c","Contract_of_Yrs__c","CreatedDate","CloseDate","OwnerId","AccountId","ProductId"
"00630000003S2CyAAK","Trees R Us201211yAAK","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-07","2012-02-29","00530000000kRamAAE","00130000009TtGAAA0","Defective"
"00630000003S4N6AAK","Trees R Us2012116AAK","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-07","2012-02-29","00530000000kRamAAE","00130000009TtnEAAS","Defective"
"00630000003S7qMAAS","Trees R Us201211MAAS","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-07","2012-02-29","00530000000kRamAAE","00130000009TySpAAK","Defective"
"00630000003S7VmAAK","Trees R Us201211mAAK","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-07","2012-02-29","00530000000jHsfAAE","00130000009TyBYAA0","Defective"
"00630000003S7xnAAC","Trees R Us201211nAAC","","New",4416.96,"Qualified Out","0","Omitted","","","","","2011-11-07","2012-08-30","00530000000pXA1AAM","00130000009TxZ5AAK","ProductD"
"00630000003S8NHAA0","Big Corp201211HAA0","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-07","2012-02-29","00530000000jHsfAAE","00130000009U0rxAAC","Defective"
"00630000003S8TeAAK","Big Corp201211eAAK","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-07","2012-02-29","00530000000kRamAAE","00130000009U0ysAAC","Defective"
"00630000003S9PQAA0","Big Corp201211QAA0","","New",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000kRamAAE","00130000009U9bRAAS","Defective"
"00630000003SA2IAAW","iCompany201211IAAW","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000jHsfAAE","00130000009UB8eAAG","Defective"
"00630000003SazeAAC","Big Corp201211eAAC","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000kRamAAE","00130000009VrkfAAC","Defective"
"00630000003Scn2AAC","Big Corp2012112AAC","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000kRamAAE","00130000009VO5jAAG","Defective"
"00630000003ScYwAAK","Big Corp201211wAAK","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000jHsfAAE","00130000009VJldAAG","Defective"
"00630000003SdbnAAC","Big Corp201211nAAC","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000jHsfAAE","00130000009VOo1AAG","Defective"
"00630000003SdnFAAS","Big Corp201211FAAS","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000kRamAAE","00130000009VP6oAAG","Defective"
"00630000003SdNhAAK","Big Corp201211hAAK","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000kRamAAE","00130000009VOcFAAW","Defective"
"00630000003Se58AAC","Big Corp2012118AAC","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000jHsfAAE","00130000009VP3aAAG","Defective"
"00630000003SedKAAS","Big Corp201211KAAS","","New",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000jHsfAAE","00130000009VRx2AAG","Defective"
"00630000003sjYWAAY","Big Corp20131WAAY","","",0.00,"Qualified Out","0","Omitted","","","","","2012-01-06","2012-04-03","00530000000jHsfAAE","0013000000AVGPCAA5","Defective"
"00630000003SN9qAAG","Big Corp201211qAAG","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000kRamAAE","00130000009Uc5qAAC","Defective"
"00630000003SNgoAAG","Big Corp201211oAAG","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000jHsfAAE","00130000009UcvHAAS","Defective"
"00630000003SNw1AAG","Big Corp2012111AAG","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000kRamAAE","00130000009UcZWAA0","Defective"
"00630000003SOPQAA4","Big Corp201211QAA4","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000jHsfAAE","00130000009UcerAAC","Defective"
"00630000003SPldAAG","Big Corp201211dAAG","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000jHsfAAE","00130000009UdPSAA0","Defective"
"00630000003SPO5AAO","Big Corp2012115AAO","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000jHsfAAE","00130000009UdFlAAK","Defective"
"00630000003SPU3AAO","Big Corp2012113AAO","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000jHsfAAE","00130000009UdHNAA0","Defective"
"00630000003SPwyAAG","Big Corp201311yAAG","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-04-20","00530000000jHsfAAE","0013000000DBENrAAP","Defective"
"00630000003SPZvAAO","Big Corp201211vAAO","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000kRamAAE","00130000009Ue2IAAS","Defective"
"00630000003SQeKAAW","Big Corp201211KAAW","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000kRamAAE","00130000009UfkRAAS","Defective"
"00630000003SQj9AAG","Big Corp2012119AAG","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000jHsfAAE","00130000009UfQwAAK","Defective"
"00630000003sqKfAAI","iCompany20131fAAI","","New",0.00,"Qualified Out","0","Omitted","","","","","2012-01-06","2012-09-18","00530000000jHsfAAE","0013000000AVz8SAAT","Defective"
"00630000003SQNhAAO","Big Corp201211hAAO","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000jHsfAAE","00130000009UfB0AAK","Defective"
"00630000003SQNvAAO","Big Corp201211vAAO","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000jHsfAAE","00130000009UfFcAAK","Defective"
"00630000003SQQwAAO","Big Corp201211wAAO","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000jHsfAAE","00130000009UeG3AAK","Defective"
"00630000003SQqZAAW","Big Corp201211ZAAW","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000jHsfAAE","00130000009UfqhAAC","Defective"
"00630000003SQtoAAG","Big Corp201211oAAG","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000jHsfAAE","00130000009UkcyAAC","Defective"
"00630000003STvxAAG","Big Corp201211xAAG","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000kRamAAE","00130000009UkCKAA0","Defective"
"00630000003SUHIAA4","Big Corp201211IAA4","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000jHsfAAE","00130000009UkxKAAS","Defective"
"00630000003SUSMAA4","Big Corp201311MAA4","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-05-14","00530000000jHsfAAE","0013000000DBGe3AAH","Defective"
"00630000003SUwcAAG","Big Corp201211cAAG","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000jHsfAAE","00130000009Uop4AAC","Defective"
"00630000003SWkiAAG","Big Corp201211iAAG","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000jHsfAAE","00130000009V9FYAA0","Defective"
"00630000003SWKnAAO","Big Corp201211nAAO","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000jHsfAAE","00130000009VCCzAAO","Defective"
"00630000003SWQbAAO","Big Corp201211bAAO","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000jHsfAAE","00130000009VCTNAA4","Defective"
"00630000003SXFkAAO","Trees R Us201211kAAO","","New",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-08-12","00530000000jHsfAAE","00130000009V9ToAAK","Defective"
"00630000003SXlRAAW","Big Corp201211RAAW","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000jHsfAAE","00130000009VCVfAAO","Defective"
"00630000003SXQUAA4","Yankeedoodle201211UAA4","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-08","2012-02-29","00530000000kRamAAE","00130000009VC7IAAW","Defective"
"00630000003SyWQAA0","Big Corp201211QAA0","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000jHsfAAE","00130000009VrBeAAK","Defective"
"00630000003Sz9tAAC","Big Corp201211tAAC","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000kRamAAE","00130000009VqvfAAC","Defective"
"00630000003T06YAAS","Big Corp201211YAAS","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000jHsfAAE","00130000009VqhBAAS","Defective"
"00630000003T0SpAAK","Big Corp201211pAAK","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000kRamAAE","00130000009VpPSAA0","Defective"
"00630000003T1gHAAS","Big Corp201211HAAS","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000kRamAAE","00130000009VpRIAA0","Defective"
"00630000003T1I9AAK","Big Corp2012119AAK","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000jHsfAAE","00130000009VsPmAAK","Defective"
"00630000003T1sSAAS","Big Corp201211SAAS","","New",2649.82,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-05-01","00530000000kRamAAE","00130000009Vnk2AAC","ProductD"
"00630000003T2L3AAK","Big Corp2012113AAK","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000jHsfAAE","00130000009VrMCAA0","Defective"
"00630000003T37vAAC","Big Corp201211vAAC","","New",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000kRamAAE","00130000009VsU5AAK","Defective"
"00630000003T3BFAA0","Big Corp201211FAA0","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000jHsfAAE","00130000009VsSLAA0","Defective"
"00630000003T3qLAAS","Big Corp201211LAAS","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000jHsfAAE","00130000009Vt3bAAC","Defective"
"00630000003T3zRAAS","Big Corp201211RAAS","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000jHsfAAE","00130000009Vvo3AAC","Defective"
"00630000003T45MAAS","Big Corp201211MAAS","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000kRamAAE","00130000009VvIVAA0","Defective"
"00630000003T49aAAC","Big Corp201211aAAC","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000jHsfAAE","00130000009VuBlAAK","Defective"
"00630000003T4AoAAK","Big Corp201211oAAK","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000jHsfAAE","00130000009VuJJAA0","Defective"
"00630000003T5HfAAK","Big Corp201211fAAK","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000jHsfAAE","00130000009VwguAAC","Defective"
"00630000003T5NsAAK","Big Corp201211sAAK","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000jHsfAAE","00130000009U1aDAAS","Defective"
"00630000003T5ZUAA0","Big Corp201211UAA0","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000kRamAAE","00130000009Vxh2AAC","Defective"
"00630000003T66PAAS","Big Corp201211PAAS","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000jHsfAAE","00130000009VvWjAAK","Defective"
"00630000003T8LlAAK","iBacon201211lAAK","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000kRamAAE","00130000009WC3sAAG","Defective"
"00630000003T8M9AAK","iBacon2012119AAK","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000jHsfAAE","00130000009WC0lAAG","Defective"
"00630000003T8xHAAS","iBacon201211HAAS","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000kRamAAE","00130000009WChlAAG","Defective"
"00630000003T9VCAA0","iBacon201211CAA0","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000kRamAAE","00130000009WCmpAAG","Defective"
"00630000003TB40AAG","iBacon2012110AAG","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000jHsfAAE","00130000009WDKGAA4","Defective"
"00630000003TEMSAA4","iBacon201211SAA4","","New",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000kRamAAE","00130000009WWapAAG","Defective"
"00630000003TFBFAA4","iBacon201211FAA4","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000jHsfAAE","00130000009WbRYAA0","Defective"
"00630000003TFeCAAW","iBacon201211CAAW","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000kRamAAE","00130000009Wc6PAAS","Defective"
"00630000003TFItAAO","iBacon201211tAAO","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000jHsfAAE","00130000009WaWpAAK","Defective"
"00630000003TFLZAA4","Yankeedoodle201211ZAA4","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000jHsfAAE","00130000009Wb76AAC","Defective"
"00630000003TFmsAAG","iBacon201211sAAG","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000kRamAAE","00130000009WbWfAAK","Defective"
"00630000003TFQdAAO","iBacon201211dAAO","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000kRamAAE","00130000009WSC0AAO","Defective"
"00630000003TFRQAA4","iBacon201211QAA4","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000jHsfAAE","00130000009Wb9MAAS","Defective"
"00630000003TG5VAAW","iBacon201211VAAW","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000jHsfAAE","00130000009WcgCAAS","Defective"
"00630000003TGhcAAG","iBacon201211cAAG","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000jHsfAAE","00130000009WfgkAAC","Defective"
"00630000003TGM9AAO","iBacon2012119AAO","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000jHsfAAE","00130000009WdTjAAK","Defective"
"00630000003TH80AAG","iBacon2012110AAG","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000jHsfAAE","00130000009WfgDAAS","Defective"
"00630000003THAwAAO","iBacon201211wAAO","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000kRamAAE","00130000009WgJwAAK","Defective"
"00630000003THPIAA4","iBacon201211IAA4","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000kRamAAE","00130000009Wgb3AAC","Defective"
"00630000003TI0eAAG","iCompany201211eAAG","","New",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000kRamAAE","00130000009WiE8AAK","Defective"
"00630000003TI8XAAW","iBacon201211XAAW","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000kRamAAE","00130000009WiTFAA0","Defective"
"00630000003TI9KAAW","iBacon201211KAAW","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000kRamAAE","00130000009WhEoAAK","Defective"
"00630000003TID4AAO","iBacon2012114AAO","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000jHsfAAE","00130000009WhbMAAS","Defective"
"00630000003TIG6AAO","iBacon2012116AAO","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-09","2012-02-29","00530000000kRamAAE","00130000009WhXPAA0","Defective"
"00630000003tNcfAAE","iCompany20121fAAE","","",0.00,"Closed Lost","0","Omitted","","","","","2012-01-09","2012-07-27","00530000000jHsfAAE","0013000000I4OD8AAN","Defective"
"00630000003U4D3AAK","Yomoma2012113AAK","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-10","2012-02-29","00530000000jHsfAAE","00130000009X9IGAA0","Defective"
"00630000003U4tVAAS","Yomoma201211VAAS","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-10","2012-02-29","00530000000kRamAAE","00130000009XEj0AAG","Defective"
"00630000003U9jCAAS","Yomoma201211CAAS","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-10","2012-02-29","00530000000kRamAAE","00130000009XTowAAG","Defective"
"00630000003U9N8AAK","Yomoma2012118AAK","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-10","2012-02-29","00530000000jHsfAAE","00130000009XNprAAG","Defective"
"00630000003U9OjAAK","Yomoma201211jAAK","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-10","2012-02-29","00530000000jHsfAAE","00130000009XTiwAAG","Defective"
"00630000003U9XIAA0","Yomoma201211IAA0","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-10","2012-02-29","00530000000jHsfAAE","00130000009XNxeAAG","Defective"
"00630000003U9yWAAS","Yomoma201211WAAS","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-10","2012-02-29","00530000000jHsfAAE","00130000009XTk9AAG","Defective"
"00630000003UA3uAAG","Yomoma201211uAAG","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-10","2012-02-29","00530000000kRamAAE","00130000009XTjaAAG","Defective"
"00630000003UA9aAAG","Yomoma201211aAAG","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-10","2012-02-29","00530000000kRamAAE","00130000009XTopAAG","Defective"
"00630000003UafVAAS","iCompany201211VAAS","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-11","2012-02-29","00530000000jHsfAAE","00130000009ZC81AAG","Defective"
"00630000003UaI1AAK","BadBoys2012111AAK","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-11","2012-02-29","00530000000kRamAAE","00130000009ZBeTAAW","Defective"
"00630000003UAjcAAG","Yankeedoodle201211cAAG","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-10","2012-02-29","00530000000jHsfAAE","00130000009XU7uAAG","Defective"
"00630000003UaMpAAK","iCompany201211pAAK","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-11","2012-02-29","00530000000jHsfAAE","00130000009Z8gAAAS","Defective"
"00630000003UApXAAW","Yomoma201211XAAW","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-10","2012-02-29","00530000000jHsfAAE","00130000009XUwdAAG","Defective"
"00630000003UaQJAA0","BadBoys201211JAA0","","New",35335.69,"Qualified Out","0","Omitted","","","","","2011-11-11","2012-09-30","00530000000pXA1AAM","00130000009ZDvCAAW","ProductC"
"00630000003UAQvAAO","Yomoma201211vAAO","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-10","2012-02-29","00530000000jHsfAAE","00130000009XV3bAAG","Defective"
"00630000003UARPAA4","Yomoma201211PAA4","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-10","2012-02-29","00530000000jHsfAAE","00130000009XUizAAG","Defective"
"00630000003UaxbAAC","iCompany201211bAAC","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-11","2012-02-29","00530000000kRamAAE","00130000009ZDC8AAO","Defective"
"00630000003UAzeAAG","Yomoma201211eAAG","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-10","2012-02-29","00530000000kRamAAE","00130000009XVTWAA4","Defective"
"00630000003Ub4LAAS","BadBoys201211LAAS","","",0.00,"Qualified Out","0","Omitted","","","","","2011-11-11","2012-02-29","00530000000jHsfAAE","00130000009ZCutAAG","Defective"
